id,genre,preview
52JyHLUiugFECIYBWM2qdh,rap,https://p.scdn.co/mp3-preview/b2bb35685b0c970fd5a1c19024f8cbc187c30b61
4hEl2wrneFEJbJ6SDYWd2f,rap,https://p.scdn.co/mp3-preview/d4d9aa2c6b44dda05115e4e983e741caf4efde40
2mKsPUojh602HvSeNt04CB,reggae,https://p.scdn.co/mp3-preview/2ee4d9f5e5a3e13bf7e0fb1a3c9a263e4fd204de
7w9bgPAmPTtrkt2v16QWvQ,rap,https://p.scdn.co/mp3-preview/03b89cd457ff6f50e839a01873511b48e54c9c12
14EovNWdYSuO0AhluGEtPS,gangster rap,https://p.scdn.co/mp3-preview/7f80d3f85a12d2d621217164c43eac2cf4478631
2vfvGlqCB7oertO5VLE0sz,southern hip hop,https://p.scdn.co/mp3-preview/4be4a6e24d32059814c365aa9bdf8c351bd7f611
6ltPEsP4edATzvinHOzvk2,g-funk,https://p.scdn.co/mp3-preview/7a1ea34238e6d08c87fc17a5c7e30321d79a7aaa
1k2NovMHKHhgGsHxg0aYAS,southern hip hop,https://p.scdn.co/mp3-preview/a282d070d34ad7e8c0608d9a426617f6cd96c11f
3spdZBlCP4z3WjTfexukMp,west coast hip hop,https://p.scdn.co/mp3-preview/74df92196ecb55246fba8f1b779860e0533de6b4
1YQ7BbJR8HqAolfprvxGKu,gangster rap,https://p.scdn.co/mp3-preview/a4ca6c8bb76376841413560e46487426f18e754e
5voKHxbIqgBU7fZMX8Lu0T,rap,https://p.scdn.co/mp3-preview/8625034728d0e1a6971ab17f003fecaad74f63b4
0tEKvFDyMqytiKeyVCdyHf,memphis rap,https://p.scdn.co/mp3-preview/19d61492e9bc6bbf5a16bd061054228b7ccaa5f3
3PHGWTMoL4X0j2kSmwa5gw,gangster rap,https://p.scdn.co/mp3-preview/0f245475a2f75393a3c2d82701fb34eebb46c859
5j0g8RhgtUWEaJCjeXObj5,g-funk,https://p.scdn.co/mp3-preview/302fcd2d28e41dd3aa443a856fbd703c906d83d3
1A35w9OSTTVXw3c6tj6AiV,southern hip hop,https://p.scdn.co/mp3-preview/695ce4d6af2ae03959df7f789804539d4b811247
17baAghWcrewNOcc9dCewx,rap,https://p.scdn.co/mp3-preview/43887419c9301358d28b7d487dfeb078f9668a6a
4VoqFg8TeyDh9spKtW3e0z,horrorcore,https://p.scdn.co/mp3-preview/d363a482ed0eea5b8dd502e9dcb6ba82db032491
7KYu84qzxD1u02KW8F1YOo,g-funk,https://p.scdn.co/mp3-preview/e9c7eaa5a93c45ec21b9a9ef4cb5722368e372c9
6HHytHLXLX8QfWTtGfFSvH,g-funk,https://p.scdn.co/mp3-preview/be634674f46a6afdd90e59d7522196295eafc956
5iG7bO6yY8sqEmyBJxk6Ju,southern hip hop,https://p.scdn.co/mp3-preview/d3549e2ea5cc7d504e9f9a2de00f09d98de48420
2uiEqPjMmIJXOKplzsEASP,east coast hip hop,https://p.scdn.co/mp3-preview/0f31f3abbb6c9995f10fe31c92fc13b774bf8255
01xhMrdCefADl7HSttJaf7,rap,https://p.scdn.co/mp3-preview/8d38cb0ca74d3fd2f4c38f188990eff5dbb17ede
0Gta6gzv6z2lMKwlnZj3R2,southern hip hop,https://p.scdn.co/mp3-preview/d546d25fd245acbd6c649e77ccd5c1666cad4d15
37zQVgP3aTLKNvluXLB5Ii,gangster rap,https://p.scdn.co/mp3-preview/33ca044935bbf9926dc76dc7b30845f0436376ad
6UaRii9AH6Zss9xNMEQ2M9,rap,https://p.scdn.co/mp3-preview/3824afd426e7ebbba4e107f811f7506ea3416db0
7EV37bmY3qzHzf8PA3ueMv,g-funk,https://p.scdn.co/mp3-preview/caa22439fe78ac05752e08f3fd80aedce29947ee
7DqqdfSX4FqmgTUby7xYp7,gangster rap,https://p.scdn.co/mp3-preview/b0cd3cce5a28e20e469dae93d94cf20055cb45c3
4UwtMoKBvYi0mMbH2ZI3uB,southern hip hop,https://p.scdn.co/mp3-preview/dc8af26a6ef55f15e6ad46ca6bd508ac650f3ada
2Dts49OexROL2KvCK2sokf,g-funk,https://p.scdn.co/mp3-preview/e4f4be810923ed958ec922098ed281bceda74f19
2Uvwc7D5rhphlzfBDnpYpU,gangster rap,https://p.scdn.co/mp3-preview/d61b987d587f961b45c9598d644ffb5c9ffeeec3
0mgTJ1tSbdPpD9pRgtqyq5,gangster rap,https://p.scdn.co/mp3-preview/f54708395ba7ae5d572b8e132ecf9b4e1efd8a79
5KzRfDOUpMVaB4eYugEVjE,rap,https://p.scdn.co/mp3-preview/243757d036a4b170ab7026a1693a6a36e5ed1e64
00YAhmYqomnoWd7ogDUtXU,southern hip hop,https://p.scdn.co/mp3-preview/cff54d30403a8965fbd76f2063a5d6efd8a5e496
5PtZZkNYizyl4tq4Ru6pCL,g-funk,https://p.scdn.co/mp3-preview/ed274cbdccaf7172fbe2a04e79e7a5097572f843
61TyuEqTvGjQUnM1ANGk40,east coast hip hop,https://p.scdn.co/mp3-preview/7df29d06c1d42d3d48b4e711f9bfd4d1732a4daf
2Ammarl4cQ1TCaGzf39u7K,rap,https://p.scdn.co/mp3-preview/e093fc2139d0c4b6013a6eabf4d8808e56ca9982
3dSGqXMll4UJUohLANG0ce,gangster rap,https://p.scdn.co/mp3-preview/f47d77b728f0d0420f9851507e9131858a9d6db9
4rLpAOk5KVNcqEMK3m6Lje,g-funk,https://p.scdn.co/mp3-preview/efbefde0135e05bc63f2e15ac697c3045550ef49
1RPhSs2lDYKjDsELKtPvQd,west coast hip hop,https://p.scdn.co/mp3-preview/03d05bf8477f6f2e15dc81786abe4fdbcd53d4f4
4tVgvt2O8sr5RmuE6sZJHh,gangster rap,https://p.scdn.co/mp3-preview/a37079f359963f3f87f6ae5ca3d7c3813c513d8e
4GdB5M7GbwLZLouktYocFC,southern hip hop,https://p.scdn.co/mp3-preview/d55212803df11874851f8bc5a2694bab0122e728
3pIzFbrDvKfkUZZBl4zScQ,grime,https://p.scdn.co/mp3-preview/eb38facffdd767ca2e91102bc024053ca7fbb5a3
7JNybNPTQfrbyjvH2jghkb,southern hip hop,https://p.scdn.co/mp3-preview/098429a31f1357fa5094285f7e5935480abbbc67
1KZ0Xo6Mmeprp1Sw5xCHYz,southern hip hop,https://p.scdn.co/mp3-preview/6027db1e341669090a4cd6c018674c2be0ceef20
1YrHyDbH17btvI2rFTkbCQ,g-funk,https://p.scdn.co/mp3-preview/b970787f9f06353a36464b8743e773937c0635de
2wNr3oWIrv4ww3McHfqlyI,gangster rap,https://p.scdn.co/mp3-preview/3f30f6b9120a5b890784dbcc76515db9043a3fc1
6sDQ4uiWw9OdVrCXFLSlZt,rap,https://p.scdn.co/mp3-preview/b16c7465d64cbd4ade2c5f41cab76c88e9e5e4ee
1GKkkhwzNDJb9L6ZpXBBGe,west coast hip hop,https://p.scdn.co/mp3-preview/0b1ff92a800bb58d279b9600d65c5c35b632b3c1
2S9Hmv3pv86ScVA8XnFmOW,rap,https://p.scdn.co/mp3-preview/fac43c52f6645cbccc6dcc4183b6ef313cc248e9
6UeR9EXQ3JWOWiDX7ZnDhD,g-funk,https://p.scdn.co/mp3-preview/2fbd21df203c1ad1d2975459e375b1e75ec02875
14WB9RMGcLvEKWNgPP22fV,rap,https://p.scdn.co/mp3-preview/f4bf769497709797b0979545360123a8f1309183
28zydYsS5I6pNfbU6zAg8h,west coast hip hop,https://p.scdn.co/mp3-preview/dc035f144d0da62b00d7df7a18424007ad558f1f
2Sionb7ZAmdVGH9mieuJ7Z,g-funk,https://p.scdn.co/mp3-preview/b7a9abf67d338952da4af1d521d51767e9fa0f38
4NrG279pDVphLmS1e2JVWp,gangster rap,https://p.scdn.co/mp3-preview/c7dd8e760a819423b5f5118e9cb462f42e646ff4
2wqRrl8N9ykR30rAe5gcCv,rap,https://p.scdn.co/mp3-preview/81679a5ceb1845561d711ea58a4e0f75adcdbd3d
1QTeMDnelf4xkKY5ONSnda,west coast hip hop,https://p.scdn.co/mp3-preview/f9e4ab99c1e379f597d270f5dd56eee5199f6534
3DwpiBUCj8zUpyi272p8lc,east coast hip hop,https://p.scdn.co/mp3-preview/a01548faa5402217ecd974eb397fe5facf88505e
3TaWYygFJJOR09cG0Ia6DE,gangster rap,https://p.scdn.co/mp3-preview/e6fd2b137501ca324d488ec44adae43a76fc663b
5yMZU1xolje7E1xGmezcuj,rap,https://p.scdn.co/mp3-preview/ccfd4b1431ecb301db1ba7f51f47c52c200c391e
60WcXjimfbhk6T0gj1Eufg,west coast hip hop,https://p.scdn.co/mp3-preview/6d21bd716841ab53e3a665dd4ea8060e9f37ddd4
2xTft6GEZeTyWNpdX94rkf,gangster rap,https://p.scdn.co/mp3-preview/2af0fc45a3f400af9998296d9d5c0efaf2376614
6V5KJBNei0E16fjdRPaMPz,g-funk,https://p.scdn.co/mp3-preview/cda9587c89b74ce902caca41a6e731a4257d8ee5
5NqQXBoJUEBVJUV57wiqim,rap,https://p.scdn.co/mp3-preview/a5829b4b9c6bff5aa5ac12074a4ffaab4c7c19b1
0l1rfBHuV67EXU7Vk55NJ4,gangster rap,https://p.scdn.co/mp3-preview/5b042cccd9130a31414ca61fb17bcdc827282017
4iEQnOoWivOB1d3s340Smk,gangster rap,https://p.scdn.co/mp3-preview/8a0d73889b635e16af03908981fd74e6a57e021d
64XdaHjuyOQmVRdqn7aCgB,rap,https://p.scdn.co/mp3-preview/fe43b4d93784619c5817df31f68b3ab28e340131
4QVOTT9CM2ftSLwnYGNDjd,rap,https://p.scdn.co/mp3-preview/966406ecff01a973669e1457b17fdd7e7089d454
4efoEY8iDBzUqitjmNDhpN,reggae,https://p.scdn.co/mp3-preview/30af46efcab458c3535755bc384cef034e2519b1
6M5cQCyieE1Q8YQydVLzxL,reggae,https://p.scdn.co/mp3-preview/8bbaf3fbb1801c0b9a94fdec7d4eaa69f5b36a9f
7CF8JrFFjWR8BN5ShfF4GQ,reggae,https://p.scdn.co/mp3-preview/2a9515e0e250e04162edd63cee8dd36e782e8cad
4OsZ1vrenrtSbqLJxOceKl,reggae,https://p.scdn.co/mp3-preview/a5e96c9baef07a93da5ad8f27f6c829531eadcc7
6hpIsOIKmQwb34D4y2zr8B,reggae,https://p.scdn.co/mp3-preview/663ae7779ce0776a887425ce137c5535ab44bba2
61dXuN3VyqGOyOeMfJXIPh,reggae,https://p.scdn.co/mp3-preview/d2253556f10fdcba3c7237e582f300cea2116972
1QQfbfMfyzNZhT5fg3RpuS,reggae,https://p.scdn.co/mp3-preview/bbcdea432c1ebfc3c859780ea0b08c43b7756602
4VwVioKcOwsmcekfAdd9v1,reggae,https://p.scdn.co/mp3-preview/0981ef958ab6cc459108631d51b99a7dc3a4186b
54BA9VfKHAj61wOITNnw1W,reggae,https://p.scdn.co/mp3-preview/477bf609f8fd141359d9949ff577cb5c73477672
3BA3v3GWHjys72rJh5dkET,reggae,https://p.scdn.co/mp3-preview/35377fea62485c8e7c996600a844eb00099b3928
21dOjdraFZffs2lnQObaiZ,reggae,https://p.scdn.co/mp3-preview/383a8548b1b2a72492fb6d4d7760ad2c7eaa45da
2lsTIe56DvgZtJCGUP3rUP,reggae,https://p.scdn.co/mp3-preview/53f56967a49bf3cbee181b6778aa06f928cb0509
0lzOFW7ELjXom0Jua03stq,reggae,https://p.scdn.co/mp3-preview/944e75a3e9884b4314cf3d094ed77b41a0950710
5wnW9E68HSEefcPeW1cn7x,reggae,https://p.scdn.co/mp3-preview/5c03f20b157c0a57e7925ef1378947a03a141710
6gOirCUz62z0mFhCJ6P5KC,reggae,https://p.scdn.co/mp3-preview/4dbc8e6ca351beb364ae0bbe3ea0f6ed6b776ee1
7GQumyB48MXYwHpqVJj8f3,reggae,https://p.scdn.co/mp3-preview/ab4705a52ce73e11982c50a110a0f07655f142fa
1EPVhySScieqRoYWj8pIEN,reggae,https://p.scdn.co/mp3-preview/378b7acec1893548b2e5556077cf958abda4920b
44dZg7KfwR4EULJl0OZJNs,ska,https://p.scdn.co/mp3-preview/8b2cbc70f19551d61dee4590e9f085d5bc284372
44qtPFmuDu94WP5IXq3wwp,ska,https://p.scdn.co/mp3-preview/d9d63a8f6db7f88e87595fd303736f81f1a830a1
3lz3lqAFkWlOafTldZStVS,ska,https://p.scdn.co/mp3-preview/73bbcfd2dcd581fd6ea148d571da1d830c57baad
41rubbo5i5U4wP0x4n3sXS,ska,https://p.scdn.co/mp3-preview/f46c52b7fb9f424b2244ffcceb8831afa1f8d1ac
6qQJLFpmM0bx5FKNr5pDfV,rap,https://p.scdn.co/mp3-preview/b66cfecef3abdeb1ac0863bc8180b0ab082c2842
7LQL5q2414RpPkIZLB1Pue,rap,https://p.scdn.co/mp3-preview/6e0e01c51a669c8255e7a247b1647f681acc9027
1WGUqMaTj8MN7QYZErtsVv,rap,https://p.scdn.co/mp3-preview/cfd86f535b16ed31d481505d119ad47d177f43e3
1f9pHfvCBRGUVNdiB2tqIj,rap,https://p.scdn.co/mp3-preview/701af23cbb6c90d8d913c7f1ad001ac0231bda78
37pRjr7PhKVXGVRzzBudQu,rap,https://p.scdn.co/mp3-preview/ba4a46872dbad5e161bb406923353424cc279152
5Y6TvhJuUxqAqCwuOs641w,east coast hip hop,https://p.scdn.co/mp3-preview/a3d17165229395b28a94a2f9e24d0aa8a68053cd
2NeHnSFnwNp1Z5WYgcjJ8L,east coast hip hop,https://p.scdn.co/mp3-preview/a73a01e224390d61f77e4b9c59024878f79d6561
04EXj02fD1HNyxnINHrolZ,east coast hip hop,https://p.scdn.co/mp3-preview/e154baa6168fa9ccb42c6393fd4ebd5594b88544
2xtb12bOyKggTLe8NA2ZhO,gangster rap,https://p.scdn.co/mp3-preview/93e995a2e2c4ff4780e78e8e729ceae94729c587
6ndmKwWqMozN2tcZqzCX4K,rap rock,https://p.scdn.co/mp3-preview/f83adb782b5be27c28c73d93ad87ac3a8f2c918d
2bUojZta7GJTjGAqo064jo,gangster rap,https://p.scdn.co/mp3-preview/3acee362b58e96cd1eb7d74573327742d85d2931
5lxvAURhqgI1qrNmJHB69k,east coast hip hop,https://p.scdn.co/mp3-preview/0f97a617e08b8a95b6353c6087718d55b2eb1b00
4TYTo5bv0ZxPRmmJ8ThvGi,east coast hip hop,https://p.scdn.co/mp3-preview/5165e578fc56e2cb2f02d758f643e7dfb426f06b
47GQjYeOE3db9cUYsZiWVb,rap,https://p.scdn.co/mp3-preview/b66cfecef3abdeb1ac0863bc8180b0ab082c2842
3fCEwI0B2Q1JkUVUnVMKXI,rap,https://p.scdn.co/mp3-preview/e093fc2139d0c4b6013a6eabf4d8808e56ca9982
2o3o0qMJpyS5orpHh5vnVs,rap,https://p.scdn.co/mp3-preview/6de40d916fba0c4703714dd5365a506c8922ee55
2vbWpgFRbqbVZFybdCgm6M,rap,https://p.scdn.co/mp3-preview/bc20f03afd8983e99088e7d8eefabe2eab90bb45
2MBow6V9MtgFaXR7j0RNMn,rap,https://p.scdn.co/mp3-preview/b16c7465d64cbd4ade2c5f41cab76c88e9e5e4ee
5dLvRnFilBSLILOJzuPuQY,rap,https://p.scdn.co/mp3-preview/9c76e3331741487efbfd4aa55497a7a7959787f4
3GFxZuEnxcsJ2cz1EQ6gve,rap,https://p.scdn.co/mp3-preview/b6980a6343d63e34008bbb35003a81e4d38c4691
1H3nbOnOkdxlz7qnfFFHFR,rap,https://p.scdn.co/mp3-preview/dd22524a409b15fab0702e1c4306609b3c79a6c4
4u5d6NPFOAhymwOVl0EQ3X,rap,https://p.scdn.co/mp3-preview/dab672f9fad1da15d157a4679c1270c847a89406
0xOsIqxmLswEsKFGLwE5c5,rap,https://p.scdn.co/mp3-preview/ecccc8bebda65bdff76c855474805a76ff805f04
2LVI9vrYC8AwSUWGmD6B8Q,rap,https://p.scdn.co/mp3-preview/f4bf769497709797b0979545360123a8f1309183
65vxXUVKZJUmlrEMNPKBHD,rap,https://p.scdn.co/mp3-preview/73e24c2725ce3873a7f6e755fbdf4c6d11f74cbe
7uZdohrJ8y9KnC2QfdSNBA,rap,https://p.scdn.co/mp3-preview/6e0e01c51a669c8255e7a247b1647f681acc9027
1ThlWx17VIUGwfy9JhdLHQ,rap,https://p.scdn.co/mp3-preview/cfd86f535b16ed31d481505d119ad47d177f43e3
7mliwEVqxIuwLmHdTXlBrx,rap,https://p.scdn.co/mp3-preview/02ef9958f8d303a0e196ad54df676740f82fcd49
6q4XYddaLXrw1v23n4Ai4B,rap,https://p.scdn.co/mp3-preview/6ce3a83699660ad2a1024b001505ccd767172caf
5H4nA6WBNdsqOa4gNNdDCM,rap,https://p.scdn.co/mp3-preview/0fa4be85bb792f4ba2e4022d977d017ccf62f4ed
7jhskwvshBTaJ9EfMVZQqO,rap,https://p.scdn.co/mp3-preview/65be0f6f959e86ad398dff77193c6cdf2c864b26
7JjVX8Tj1k7alpie89CkUG,rap,https://p.scdn.co/mp3-preview/4726dbf914042ac7f9ab694fba70a654d4d27de3
2qnbcbPDNULlOkuAtoMuJ3,rap,https://p.scdn.co/mp3-preview/9f7826d0474ad75461e53cb1ac60543b56e90a74
4GYh3wlEc84F3vyiLpn6Nk,rap,https://p.scdn.co/mp3-preview/4e41a3ae05c0954f220f4d339f90930da7d9485b
2JdUnLmK3YSFyeNvpgqQc4,rap,https://p.scdn.co/mp3-preview/fc238c73cc8378be075e245d7939941e94e9ad1e
2ZwLnvDRx0f32sxnp3zJJB,rap,https://p.scdn.co/mp3-preview/133aea793007dc39264c043472aec5b3486f4db9
197efATmNonsdTu8qVlNjy,rap,https://p.scdn.co/mp3-preview/64349c5ded72b78e6be304d14c7d757f14ec1664
6kIsEloaf97CkbPYDcXwrC,rap,https://p.scdn.co/mp3-preview/7a4374e0e6cf87d79483adc09d632afae94e35f2
1ynwYMQEZgKa1CPLH2b8qo,rap,https://p.scdn.co/mp3-preview/bfb0a156cf323775434deb37171896d130a4880e
3NPH5DipWSKLdlfGpp6oGP,rap,https://p.scdn.co/mp3-preview/d858c707c4b23b0489a27a6a5ea5ddcf509840a4
7mcPcohfR96oIGbv6dxS3Q,rap,https://p.scdn.co/mp3-preview/f1b875e852ca0a07bc9cf6a21ca9ec227e3ba7c0
488LR6MGywMZqnaQcRwhZ0,rap,https://p.scdn.co/mp3-preview/2587df1b76e905e319b805dc33311c1ccbb7b803
7CmZmiCqn9xKG3rLnr1GKD,rap,https://p.scdn.co/mp3-preview/f87d2b5884bba0ce6167271c3c7fb2a2df5ddd31
2QF90lsqtbD4lpvZFYo6aX,rap,https://p.scdn.co/mp3-preview/39c95c533d11ec6fa8d7172999badfd8b2877e9c
5uYnO2388MtqeOUVVcCfOw,rap,https://p.scdn.co/mp3-preview/0577c49d48db20a0903024377924c355956432c9
0TGRKTBzGX4J6eMT8QzkdR,rap,https://p.scdn.co/mp3-preview/f4feb96045154e41233e47f480e8485dfbc5c3f4
3LySNPf6PRGhOVWJdZutow,rap,https://p.scdn.co/mp3-preview/d8f5600404e6ac7910bcee3911662dc42e91feb9
3VHflEWMd4lsoeqfHTFyTK,rap,https://p.scdn.co/mp3-preview/fafe2ee8577842ef74d7533a0e16610624059e99
44o2jxbg711VI7DtnjeSt0,rap,https://p.scdn.co/mp3-preview/aff0075979ff16e01e67173a16fba789240354ad
2mmm4lZmpyH8N1Lh5sPZIx,rap,https://p.scdn.co/mp3-preview/4726dbf914042ac7f9ab694fba70a654d4d27de3
2iTZCOzP0SA4hq1hWiPhIs,rap,https://p.scdn.co/mp3-preview/4489d7cc7a11c45670ca1e88b10a86395f4508e7
5Yq083OIQJMQGjI2do5s6l,rap,https://p.scdn.co/mp3-preview/cef5b0bb1c558ab071411391e919574a653323b5
47wFMd4PgA5zq5USEGLGpG,rap,https://p.scdn.co/mp3-preview/5e73b6e2959e9ef8f01a5cbe3545f55dacc6780c
22u5G8OqJ79IDaAJ269hZr,rap,https://p.scdn.co/mp3-preview/f0c37f64c44c619f3c9325a20defb30eb89009ae
67nAU2VBR1i9eBrVLuvajz,rap,https://p.scdn.co/mp3-preview/966406ecff01a973669e1457b17fdd7e7089d454
1JOgNMKbemRhrD9pjL7fKz,rap,https://p.scdn.co/mp3-preview/03b89cd457ff6f50e839a01873511b48e54c9c12
4k03W1DLFhHoRWcLIvYns9,rap,https://p.scdn.co/mp3-preview/ef21caa4bb550ace222f1517dcc583fa889c5a64
5vBs51lDuNru58PBmWmrDM,rap,https://p.scdn.co/mp3-preview/2c2218eb50111c78745e5de8793c39722e9c87a1
4yAVpNElPk8ml1zGwxtwxv,rap,https://p.scdn.co/mp3-preview/35fc7456c892c11867fe1513b92dc44e9664eaba
2H72GU6mzrSfGj9R5SDGVP,rap,https://p.scdn.co/mp3-preview/2733074356009584e83b2359750f7dcc1ffe6b93
4FgN8GK1r3qtZiBRTM5kKv,rap,https://p.scdn.co/mp3-preview/a3cb1372a99a0944063b535182eef6ad80d43087
7cAHj6pGJUMGMJLBTs1JFe,rap,https://p.scdn.co/mp3-preview/43887419c9301358d28b7d487dfeb078f9668a6a
4AQzADiMYGxee7nr9wuuKS,rap,https://p.scdn.co/mp3-preview/93585a308bcb497b05cdf2e41fea7ad5911ede1a
78ce4gBp4x0JfSpzIvDdZo,rap,https://p.scdn.co/mp3-preview/ccfd4b1431ecb301db1ba7f51f47c52c200c391e
0ejoA3sOgQpHHvsTb3GDW3,rap,https://p.scdn.co/mp3-preview/30020c4a92e2ed13c4d11e099f2362fb9a3ea3ba
2cgqvO5jXaLoAHLNCVT3Vz,rap,https://p.scdn.co/mp3-preview/29e501d49711037af40fc0edb4bb87605dbb82ee
1vSBBTF9m6k0LZCP4Q8DeJ,rap,https://p.scdn.co/mp3-preview/6bca408eddec74c088e6655bbae09ebec49c9932
0792oROt8nGAOKNtrrWvAi,gangster rap,https://p.scdn.co/mp3-preview/41dbaeef4573b57bb1ddfe75ce81d942dbba99e9
5qAkID2yviiozIXo9l8vKr,rap,https://p.scdn.co/mp3-preview/0532b5a0510df44fdd113bf7e256bbd3ebaf3771
6Lcq8nlk2InTcLHwGj7vQN,rap,https://p.scdn.co/mp3-preview/1d5c36fb143d2df0871b404dda8951710c7285dc
6Ay44rQIOxt6HYNSyLsFFH,rap,https://p.scdn.co/mp3-preview/90da6024fa43b3f7533dd4186e89d6a42287c306
0PrLodAzseOnN1EACxuAfV,hip hop,https://p.scdn.co/mp3-preview/7cae0d5cf5507f7c6f97158c793b9a0508e4c14d
7pTBbDAZNCv1kQh4PcIrF9,rap,https://p.scdn.co/mp3-preview/c941989786de4210b7c7b8ee12777f703e72796e
6Ai0hoglg6RRWnBXt4BNVi,rap,https://p.scdn.co/mp3-preview/705297b37b578e8ade82fabc078aac324848815c
4HkJZAJUvXmqGquwlXFTCu,rap,https://p.scdn.co/mp3-preview/966406ecff01a973669e1457b17fdd7e7089d454
1Qjb0HIBykhiEGfrHhQ0HX,rap,https://p.scdn.co/mp3-preview/706993f6ccb5c49f1a683dc8f75fb9b71269bae3
5xZyWSXYerHaHLRnyCkptI,rap,https://p.scdn.co/mp3-preview/d1fa4af6f9db3f73ae8320eb4202b2f31d19f188
2Y7sWu9JBVxE5z20MpHd4J,rap,https://p.scdn.co/mp3-preview/36c0deae6b3db34a76d043f551e6830b8c91d5b6
72F5MxJXzztR0omnr0BHRp,rap,https://p.scdn.co/mp3-preview/27894422c5c66435754e5e507992935a0f52e5ac
3AvFDuem9GDCIBG7Y63cQn,rap,https://p.scdn.co/mp3-preview/05c1dd5379cb3ff0a785787087df17b5858488b1
446iG01LIi20wA0QkHTarr,rap,https://p.scdn.co/mp3-preview/e46347de9c1e260c79ff195b97ab690d773c5d51
0nKZeSrqH9u31NLoTUsYBR,rap,https://p.scdn.co/mp3-preview/be57c9de1be8b3ec633f1bd9e48e58ace38f6941
61m99fcU9aauP6IgzMI8kd,rap,https://p.scdn.co/mp3-preview/0532b5a0510df44fdd113bf7e256bbd3ebaf3771
0HNAPf0cLMkVQfwPl74kF3,rap,https://p.scdn.co/mp3-preview/c12a75a9c8cbb29f459830cda1cf9937979786d6
2mKiTAmSq1eT7r1YJgWbQU,rap,https://p.scdn.co/mp3-preview/e46347de9c1e260c79ff195b97ab690d773c5d51
1kXodNNI7fPGQttn8YeJWB,rap,https://p.scdn.co/mp3-preview/eeafe6fdf28a151f2fbd463523ef66310db75e21
2tS9xMPn1Gtr6Y523rCuT6,rap,https://p.scdn.co/mp3-preview/269c5bff0e49fab7e576c8e7b6af49d4ab294432
7KEcYE1pe7SRLLO3NHUVq6,rap,https://p.scdn.co/mp3-preview/d966a75489dd922311631cc6e9073474d42492ca
3q3GlTG8nU35F4OxxFz8Rv,rap,https://p.scdn.co/mp3-preview/4c8048e0aae78eaef74ce9604aef4ebbe73267e6
5GmALZevC3MxxnwVA5S9Un,rap,https://p.scdn.co/mp3-preview/27851c0152876ee7058309c675a5290e91ace701
6ZVbPhbq4ezK8gxF7r8LfH,rap,https://p.scdn.co/mp3-preview/71b788e39ad46cf5af324beae47f3016c2cfb25b
1tLeqTShCWiIvChZTIPgvz,rap,https://p.scdn.co/mp3-preview/90da6024fa43b3f7533dd4186e89d6a42287c306
